gene	set.1.n.umi	set.2.n.umi	set.1.tpm	set.2.tpm	higher.expr	log2.ratio	precision1	precision2	pct.1	pct.2	f.score	p.val	q.val
F13B12.2	3	93	8.52530280151809	2.14020119388569	Set 1	1.44089408055913	0.0217391304347826	0.978260869565217	0.001743679163034	0.00220113480727842	0.00322841000807102	0.0536173214199178	0.118093579234789
cosa-1	1	614	0.791142995931943	10.3434986233451	Set 2	2.52977182610469	0.00192307692307692	0.998076923076923	0.000871839581517001	0.0126932107219722	0.0250676197836167	0.0536558190989308	0.118162821613001
tag-131	7	2565	15.4864311451933	42.1222537350801	Set 2	1.35330350014051	0.00334608030592734	0.996653919694073	0.00610287707061901	0.0509929563686167	0.0970218706375058	0.0537162497413803	0.118280340997432
Y73F8A.24	12	2738	27.5113979698304	51.8598797768905	Set 2	0.863080082515685	0.00308832612723904	0.996911673872761	0.004359197907585	0.0394736842105263	0.075940433340391	0.0537562796286383	0.118352913989019
C16D6.1	6	107	14.0131658868062	4.28541319706509	Set 1	1.40669476307525	0.0655737704918033	0.934426229508197	0.003487358326068	0.00139405204460967	0.00662251655629139	0.0538541916288133	0.118552887714251
rha-2	12	5333	52.9096003726617	86.7109663148267	Set 2	0.685672247245267	0.00252070579762333	0.997479294202377	0.00610287707061901	0.0677460379573469	0.126875071567617	0.0540219779318528	0.118906607659839
glr-4	27	1951	82.3505193477464	132.765615665225	Set 2	0.671618464715469	0.0147835269271383	0.985216473072862	0.012205754141238	0.0228184308354529	0.0446038006453926	0.054111158394978	0.119087239718179
gly-20	28	3566	87.678830842057	72.7197886363925	Set 1	0.250176626142168	0.0087527352297593	0.991247264770241	0.020924149956408	0.0664742711798083	0.0123425044998714	0.0542047163260261	0.119277456895701
F38A6.4	0	150	0	4.38118449730647	Set 2	2.13132096968131	0	1	0	0.0020788495402074	0.00414907378029434	0.0542755972761247	0.119417729934337
mix-1	88	12233	202.510165425559	269.800866597189	Set 2	0.406794122646501	0.0108935669071103	0.98910643309289	0.0645161290322581	0.164326941890041	0.281831337430004	0.0542955288775986	0.119445881548944
K06A9.2	1	705	2.74163390414151	13.5903068451994	Set 2	1.86083771822429	0.00168067226890756	0.998319327731092	0.000871839581517001	0.0145274897280376	0.0286382373502399	0.0544665529311907	0.119806373558857
srd-49	2	11	5.24254080698821	0.353959524295792	Set 1	1.95308157487741	0.153846153846154	0.846153846153846	0.001743679163034	0.000269027587556251	0.00344827586206897	0.0544999630394428	0.119854238755765
npp-1	10	1618	32.0782838052163	25.0569442577858	Set 1	0.299929052853799	0.0060560181680545	0.993943981831946	0.00697471665213601	0.0321121111328507	0.00648298217179903	0.0545026355481944	0.119854238755765
hgap-1	10	2741	39.3117522765257	69.0975646399704	Set 2	0.777434367572289	0.00548780487804878	0.994512195121951	0.00784655623365301	0.0398894541185678	0.0767024078254327	0.0545224338502158	0.11988202513808
F45E1.1	17	296	41.8912218112365	17.5124939240577	Set 1	1.17814870085949	0.0541516245487365	0.945848375451264	0.013077593722755	0.00640774799452162	0.0210674157303371	0.0545927169531298	0.12002079385847
sti-1	16	1988	47.125530255038	36.40988351525	Set 1	0.333089377918856	0.0074370709382151	0.992562929061785	0.011333914559721	0.0424329876736451	0.00898100172711572	0.0546048723466175	0.120031750520796
B0304.2	0	439	0	5.43121199469497	Set 2	2.4412741765978	0	1	0	0.00868225396204265	0.0172150425526756	0.0546486140261294	0.120112127768264
Y42A5A.1	2	419	5.19586196342044	19.3326867747541	Set 2	1.64166524308131	0.00684931506849315	0.993150684931507	0.001743679163034	0.00709254549011935	0.0140845070422535	0.0546859109644251	0.120178320878622
F17C11.12	0	208	0	4.29628062184488	Set 2	2.1030882294783	0	1	0	0.00337507337116024	0.00672744113489007	0.054760918134018	0.120320400273298
C16A3.6	19	5892	64.4680274438783	110.031804151794	Set 2	0.749058171739472	0.00380771061399334	0.996192289386007	0.013949433304272	0.102377225591861	0.185673098247949	0.0547649405079755	0.120320400273298
acr-24	3	496	10.7552550518529	27.3957130628976	Set 2	1.2206443137327	0.0111940298507463	0.988805970149254	0.002615518744551	0.00648111915476423	0.0128778306929731	0.0547971380329299	0.120375337873362
T15B7.15	1	140	6.75844636834884	2.00803331483048	Set 1	1.16787109252029	0.010989010989011	0.989010989010989	0.000871839581517001	0.00220113480727842	0.00161550888529887	0.0548327701397282	0.120409092215099
cni-1	1	734	1.0619239726151	10.7432778746952	Set 2	2.38137119659602	0.00153374233128834	0.998466257668712	0.000871839581517001	0.0159215417726472	0.0313432835820896	0.0548208743281957	0.120409092215099
C25A1.1	1	967	2.3436547890242	13.8084112786245	Set 2	2.04604952924638	0.00126262626262626	0.998737373737374	0.000871839581517001	0.0193455292506359	0.0379558541266795	0.0548340862080115	0.120409092215099
F56C4.4	0	101	0	5.63649927122921	Set 2	2.49479940870649	0	1	0	0.00163862257875171	0.00327188377487486	0.0548444485376152	0.12041604816661
K01C8.2	0	107	0	5.03118592872349	Set 2	2.33089850576153	0	1	0	0.00134513793778126	0.00268666194465476	0.0548944705365511	0.120510067336078
Y71H2AM.6	3	293	10.5225432947535	4.60079889684772	Set 1	0.909778912929137	0.00754716981132075	0.992452830188679	0.001743679163034	0.00643220504793582	0.0028328611898017	0.0549348240239637	0.120582839303486
F47E1.3	0	104	0	5.64879719472067	Set 2	2.49794370541344	0	1	0	0.0020788495402074	0.00414907378029434	0.05494456414693	0.120588404160394
F23H12.3	0	117	0	5.49296926187795	Set 2	2.45758621869778	0	1	0	0.00247016239483467	0.00492815145526849	0.0549755380278797	0.120640563782958
T28B8.6	4	13	14.8453522726153	1.12374818330575	Set 1	2.80532670973196	0.1875	0.8125	0.002615518744551	0.000317941694384661	0.00515907136715391	0.0550126095953081	0.120706088987503
C16B8.3	0	91	0	5.54712061628829	Set 2	2.47173909568665	0	1	0	0.00117393856388182	0.00234512409615009	0.0550956279653856	0.120872398119892
F17C11.22	0	105	0	5.09921017136688	Set 2	2.35027380196725	0	1	0	0.0015897084719233	0.003174370619979	0.0551846327212631	0.121036356108865
R06F6.14	0	157	0	4.08385839260524	Set 2	2.029932841772	0	1	0	0.00185873605947955	0.00371057513914657	0.0551848260421071	0.121036356108865
F56D6.14	2	4	4.19732848860427	0.0875328493044412	Set 1	1.94841239618697	0.333333333333333	0.666666666666667	0.001743679163034	9.78282136568186e-05	0.00346921075455334	0.0552688625512591	0.121188910326271
srh-216	2	4	3.91838014164944	0.112446385077669	Set 1	1.81652156112521	0.2	0.8	0.000871839581517001	9.78282136568186e-05	0.00173611111111111	0.0552654686734674	0.121188910326271
Y66D12A.10	1	777	2.36912929760055	13.6935394903467	Set 2	2.02304769978673	0.00151975683890578	0.998480243161094	0.000871839581517001	0.0160682840931325	0.0316275935108073	0.0552945642536165	0.121229384583807
ZK899.1	0	160	0	4.52630039903437	Set 2	2.17833233577925	0	1	0	0.00330170221091763	0.00658167369524413	0.0553999595267466	0.121444547819143
F55A11.8	0	383	0	5.09163683245856	Set 2	2.3481295208308	0	1	0	0.00775288593230288	0.0153864822230312	0.0554344191159319	0.121504174010392
C47D12.5	0	275	0	3.71986813826706	Set 2	1.89525148164516	0	1	0	0.00337507337116024	0.00672744113489007	0.0555097002771924	0.121653247811885
C55A6.6	0	142	0	4.31796842622939	Set 2	2.11035269415041	0	1	0	0.0020788495402074	0.00414907378029434	0.0555362133400022	0.121695417998379
ppat-1	0	189	0	4.32428914753974	Set 2	2.11246299341825	0	1	0	0.00398649970651536	0.00794134125843463	0.0555704875001927	0.121754581658689
F25G6.8	4	1132	9.49557572028868	22.7602501521718	Set 2	1.11673510818758	0.0045045045045045	0.995495495495496	0.002615518744551	0.0162150264136177	0.0319102854117534	0.0555948579565253	0.121792033719681
let-502	51	9706	142.302223797724	194.257689824887	Set 2	0.438910711987659	0.0062402496099844	0.993759750390016	0.024411508282476	0.109054001173939	0.196539944903581	0.0557005718987188	0.122007652384355
nhr-113	1	402	0.895112506690966	8.51848533768779	Set 2	2.1683134301991	0.00434782608695652	0.995652173913044	0.000871839581517001	0.00560066523185287	0.0111386740600224	0.0557404768938638	0.122079084241376
hip-1	77	8887	207.612489920442	183.254196028362	Set 1	0.172195764266218	0.0111989459815547	0.988801054018445	0.044463818657367	0.110130111524164	0.0178915979652693	0.0557654058471768	0.122117702167238
F57F5.1	3	61	11.3608761366037	2.32293553478924	Set 1	1.77354388795899	0.0508474576271186	0.949152542372881	0.002615518744551	0.00136959499119546	0.00497512437810945	0.0558023051781667	0.122182519854392
dhs-17	41	1050	104.327149502021	65.8820570287634	Set 1	0.641423520608114	0.0398009950248756	0.960199004975124	0.020924149956408	0.0141606339268245	0.0274285714285714	0.0558338603828231	0.122228246062096
Y22D7AL.4	4	168	12.7877961250652	4.31421847985249	Set 1	1.26683820192778	0.0264900662251656	0.973509933774834	0.003487358326068	0.00359518685188808	0.0061633281972265	0.05583779466994	0.122228246062096
K11D12.9	0	114	0	4.75274079821131	Set 2	2.24875972305156	0	1	0	0.00161416552533751	0.00322312838794745	0.0558458101824829	0.122229805809365
mrp-8	2	427	4.19965229349394	15.3795020485086	Set 2	1.56452173606402	0.00925925925925926	0.990740740740741	0.001743679163034	0.0052338094306398	0.0104126119112495	0.0558716313973275	0.122270331419596
mdt-22	0	372	0	5.30960489364337	Set 2	2.40860450901637	0	1	0	0.00785071414595969	0.0155791210657866	0.0559335681636929	0.122389871925183
C01G5.25	18	285	46.5675223299529	19.6181309910511	Set 1	1.175410564165	0.0583333333333333	0.941666666666667	0.012205754141238	0.00552729407161025	0.0201874549387167	0.0559484192489678	0.122404791538491
F44E7.2	6	536	14.181027644897	7.9817770178245	Set 1	0.658889271729102	0.0102827763496144	0.989717223650386	0.003487358326068	0.00941596556446879	0.00520833333333333	0.0559550134469138	0.122404791538491
trp-2	32	1051	96.6192985811974	60.3436034785051	Set 1	0.655398462747265	0.0326944757609921	0.967305524239008	0.025283347863993	0.0209841518293876	0.0285152409046214	0.0559844840973599	0.122437254715473
ser-5	7	139	18.8076673545064	5.88098602259594	Set 1	1.45063370952742	0.0431034482758621	0.956896551724138	0.004359197907585	0.00271473292897672	0.00791765637371338	0.0559804248436661	0.122437254715473
snx-1	22	1035	59.6643539119648	36.3095197690598	Set 1	0.67732546933725	0.0235955056179775	0.976404494382022	0.018308631211857	0.0212531794169438	0.0206185567010309	0.0560010696627583	0.122457525861718
ndx-2	3	196	12.2615452128346	3.70222635268547	Set 1	1.3827249071513	0.0173913043478261	0.982608695652174	0.001743679163034	0.00276364703580513	0.00316957210776545	0.0560665161993109	0.122568610452961
F55G11.1	0	223	0	4.23345955602854	Set 2	2.08183710647271	0	1	0	0.00339953042457445	0.00677602554415385	0.0560614278150258	0.122568610452961
Y119D3B.12	35	2769	108.367159845912	83.3510342712593	Set 1	0.361449957674016	0.014486391571554	0.985513608428446	0.028770706190061	0.0549060849148895	0.0192700729927007	0.0560861086854566	0.122595429158742
JC8.4	0	268	0	4.69295559916785	Set 2	2.23049681085342	0	1	0	0.00582077871258071	0.0115741866459174	0.056101964644805	0.122614074465931
F58D5.2	0	153	0	4.15197464485846	Set 2	2.0537976335203	0	1	0	0.00237233418117785	0.00473343906307185	0.05612884867324	0.12265681423737
Y61A9LA.3	53	4931	174.576840040055	145.054259315149	Set 1	0.257357747357482	0.0105014439485429	0.989498556051457	0.03487358326068	0.0921786343181373	0.0161420500403551	0.0561465357079532	0.122679447538383
trpl-2	1	21	5.7737720630265	0.509023162313518	Set 1	1.93589920371948	0.0454545454545455	0.954545454545455	0.000871839581517001	0.000513598121698298	0.00171086398631309	0.0561906861018444	0.122759889477427
mlt-3	0	149	0	4.34616132538677	Set 2	2.11974172698487	0	1	0	0.00220113480727842	0.00439260090780419	0.0562381269029436	0.122847498038967
Y113G7B.11	3	26	9.39973250647486	0.973049512552342	Set 1	2.25219254165743	0.0952380952380952	0.904761904761905	0.001743679163034	0.000464684014869888	0.00342465753424658	0.0562481528408468	0.122853364752349
vps-53	14	2328	57.7888816564529	42.0379402350715	Set 1	0.425182917624359	0.00436363636363636	0.995636363636364	0.00523103748910201	0.0334817061240462	0.00475812846946868	0.0562735733546145	0.122882068235381
C30H7.2	26	5978	62.7066265072846	102.517939012432	Set 2	0.686361031818121	0.0047244094488189	0.995275590551181	0.013077593722755	0.0772842887888867	0.143430996527699	0.0562759785519626	0.122882068235381
C36B1.14	4	305	11.3844497975355	5.36272846827483	Set 1	0.839347108234764	0.00763358778625954	0.99236641221374	0.001743679163034	0.00635883388769321	0.0028388928317956	0.0562936805441374	0.122904687094603
C02B10.4	3	1669	7.92327060609486	26.3965144477051	Set 2	1.56470294346268	0.00222882615156018	0.99777117384844	0.002615518744551	0.0328458227352769	0.0635980489652886	0.056312677748091	0.122930127490518
F59B1.6	3	6	6.19162958897348	0.228186032250769	Set 1	2.33379006458196	0.333333333333333	0.666666666666667	0.002615518744551	0.000146742320485228	0.00519031141868512	0.0563673302943141	0.123033386428787
F54C9.7	16	194	32.0006416974742	12.4912364085099	Set 1	1.24607826467691	0.0710382513661202	0.92896174863388	0.011333914559721	0.00415769908041479	0.0195488721804511	0.0563882987558669	0.123063105525746
T14G10.5	37	5123	104.800562901529	94.2012116667752	Set 1	0.138594625291855	0.00862519602718244	0.991374803972818	0.028770706190061	0.0927656036000783	0.0132716670018098	0.0564501168851953	0.123181956493809
M03C11.1	14	362	42.5881131592261	19.0244302346594	Set 1	1.08868962008772	0.0480349344978166	0.951965065502183	0.00959023539668701	0.00533163764429662	0.0159883720930233	0.0564880796482635	0.123248727554815
F58G1.2	4	1284	8.98192944724996	22.7963300108481	Set 2	1.19141097115273	0.0026525198938992	0.997347480106101	0.001743679163034	0.0183917041674819	0.036117381489842	0.0565387018886104	0.123343098736923
F35C8.9	5	3	6.90315989026815	0.208041516518018	Set 1	2.51458686389883	0.4	0.6	0.001743679163034	7.3371160242614e-05	0.00347222222222222	0.0566344010252036	0.123535770879556
W07E6.5	0	357	0	5.20350810294471	Set 2	2.37948458792353	0	1	0	0.0073371160242614	0.0145673497135088	0.0566630893480246	0.123582242170692
bus-12	1	678	2.81238574682903	11.8387537813521	Set 2	1.63475121489752	0.00227790432801822	0.997722095671982	0.000871839581517001	0.0107121893954216	0.0211967962833015	0.0566869360339361	0.123618143114005
rde-1	45	8866	124.663987887186	173.109748421297	Set 2	0.462115701077529	0.00723622782446312	0.992763772175537	0.027027027027027	0.104015848170612	0.188302488267068	0.0567059884059935	0.123643581025419
B0041.8	1	877	3.5731130390041	13.6303143534979	Set 2	1.57557034965867	0.00135685210312076	0.998643147896879	0.000871839581517001	0.0180003913128546	0.0353633633633634	0.0567389586957851	0.123683244554748
gly-7	15	3017	34.9306211543873	58.8179131042309	Set 2	0.711041721127051	0.00387596899224806	0.996124031007752	0.00610287707061901	0.0439982390921542	0.0842741368810606	0.056735023809895	0.123683244554748
K08E5.1	0	123	0	4.75103258407873	Set 2	2.24824110123994	0	1	0	0.00200547837996478	0.00400292897241884	0.0567469862104793	0.123684634484281
Y39B6A.8	0	110	0	4.89718876993651	Set 2	2.29195380809535	0	1	0	0.00195656427313637	0.00390548720952939	0.0568369673770867	0.123800146146577
C06A5.12	0	260	0	3.96478446400078	Set 2	1.98724243940488	0	1	0	0.00396204265310115	0.00789281364190012	0.0568172247201696	0.123800146146577
ptr-10	2	520	4.77935873171461	14.6645881392311	Set 2	1.34335522538828	0.00540540540540541	0.994594594594595	0.001743679163034	0.00900019565642731	0.0178389645644481	0.0568164395084834	0.123800146146577
pbs-5	40	4921	112.551317620292	91.3771243882856	Set 1	0.284975404012362	0.00904088050314465	0.990959119496855	0.020052310374891	0.0616562316572099	0.0124627472229748	0.0568257623363581	0.123800146146577
tftc-1	38	7784	127.106357379204	182.272320999435	Set 2	0.508753424921894	0.0066091426473288	0.993390857352671	0.031386224934612	0.132337116024261	0.233559943886911	0.0568349044683922	0.123800146146577
F27D4.7	2	562	2.78705454999529	11.7594280792551	Set 2	1.63466978874476	0.00574712643678161	0.994252873563218	0.001743679163034	0.00846214048131481	0.0167814530992337	0.0568676468715794	0.123850853050049
C43H6.4	14	612	38.1844927909454	20.9904432714248	Set 1	0.796110174810635	0.0241187384044527	0.975881261595547	0.011333914559721	0.0128644100958716	0.0154211150652432	0.0568911312062083	0.12388587861024
F41H8.2	1	10	3.55852890415102	0.139203994721253	Set 1	1.64325484394006	0.111111111111111	0.888888888888889	0.000871839581517001	0.000195656427313637	0.00173010380622837	0.0569396145057089	0.123975325612339
C18E9.9	0	143	0	4.38181317496584	Set 2	2.13152797421948	0	1	0	0.00171199373899433	0.00341813565115484	0.0569520095977574	0.123986184266086
ceh-62	7	79	14.0286240966603	3.41120713611003	Set 1	1.66912810739046	0.075	0.925	0.00523103748910201	0.00180982195265114	0.0097799511002445	0.0569731768763931	0.124016134917439
Y48A5A.3	0	207	0	4.5224736331136	Set 2	2.17711209168297	0	1	0	0.00452455488162786	0.00900835098483188	0.0570476570234988	0.124162111261677
phf-33	3	19	6.49143938543395	0.661477964016351	Set 1	1.96607125217653	0.111111111111111	0.888888888888889	0.001743679163034	0.000391312854627274	0.00343347639484979	0.0570617797019352	0.124176700932426
snr-4	8	2567	25.676234129627	48.8520473441406	Set 2	0.872864009102756	0.00293040293040293	0.997069597069597	0.003487358326068	0.0332860496967325	0.0644214611980215	0.0570919002193996	0.12422609646023
lim-4	7	109	25.3133934982336	7.88934883352584	Set 1	1.50975128012984	0.0735294117647059	0.926470588235294	0.004359197907585	0.00154079436509489	0.00823045267489712	0.057188980987798	0.124421158818767
F13H8.9	0	160	0	4.28169473776975	Set 2	2.09818194284988	0	1	0	0.0026169047153199	0.00522014879863398	0.0572464834073031	0.124507869989463
Y53C12A.11	0	269	0	4.07064991841665	Set 2	2.02525915302261	0	1	0	0.00403541381334377	0.00803838939906949	0.0572511541757129	0.124507869989463
grdn-1	21	3776	67.2466586834523	108.650497863593	Set 2	0.67086446595408	0.0067001675041876	0.993299832495812	0.013949433304272	0.0580121306984934	0.109621961364267	0.0572367999169877	0.124507869989463
pes-9	13	2586	21.005543671064	44.0040224634953	Set 2	0.999768392826814	0.00340831629175187	0.996591683708248	0.004359197907585	0.0357562120915672	0.0690355329949239	0.057282439009974	0.124559722191754
C35E7.8	0	445	0	5.59633202629422	Set 2	2.4844815590856	0	1	0	0.00936705145764038	0.0185602481161106	0.057315991807199	0.124600305867917
Y54G2A.50	2	731	2.77848463930593	13.6892773721362	Set 2	1.85716662887832	0.00319488817891374	0.996805111821086	0.001743679163034	0.0152612013304637	0.0300621477092065	0.0573132359005395	0.124600305867917
T06G6.6	1	774	5.03953515327746	16.1004902345567	Set 2	1.41459519820734	0.00293255131964809	0.997067448680352	0.000871839581517001	0.00831539816082958	0.0164932450459628	0.0574396266408818	0.124852861180317
F28H7.8	13	342	20.6984564279396	9.45464515373571	Set 1	0.985379088286729	0.0445344129554656	0.955465587044534	0.00959023539668701	0.0057718646057523	0.0157819225251076	0.0574847537918183	0.124934725907501
Y48C3A.18	1	428	1.6480899461569	9.68333033400278	Set 2	1.87055118475852	0.00271739130434783	0.997282608695652	0.000871839581517001	0.00897573860301311	0.0177913515609851	0.0575311932679437	0.125003191188573
T06D8.7	5	1208	10.2128648058234	25.3769182039161	Set 2	1.1783619542331	0.00417246175243394	0.995827538247566	0.002615518744551	0.0175112502445705	0.0344172855529118	0.0575287044233097	0.125003191188573
C23G10.2	2	842	5.46236752921832	16.4572556475529	Set 2	1.34858906988194	0.00282087447108604	0.997179125528914	0.001743679163034	0.0172911367638427	0.0339928360218285	0.0575597270217817	0.125048955239299
C10C6.7	0	252	0	4.14635393321663	Set 2	2.0518432703071	0	1	0	0.00357072979847388	0.00711605010479115	0.0575770724294422	0.12507040379644
tmd-2	12	4196	41.5389650193745	76.2406537961674	Set 2	0.841775558329761	0.00346260387811634	0.996537396121884	0.00871839581517001	0.070387399726081	0.131487573099415	0.0576908333292303	0.125301255830694
T14G8.4	7	69	21.3402553248235	4.55132099750571	Set 1	1.94267441486402	0.102040816326531	0.897959183673469	0.004359197907585	0.001076110350225	0.00836120401337793	0.0577067217740919	0.125319502054363
pfd-3	5	1706	9.76026021287184	29.4432473589505	Set 2	1.45222383142782	0.00278940027894003	0.99721059972106	0.003487358326068	0.0349735863823127	0.0675771466376825	0.0578753003870597	0.12566929197953
Y43F8C.6	8	1892	16.0700797280831	36.742695424814	Set 2	1.10598766900007	0.00539083557951483	0.994609164420485	0.00523103748910201	0.0270739581295246	0.0527130306421276	0.0578881129013501	0.125680807579439
ZK822.1	0	146	0	4.35309408836381	Set 2	2.12204120306836	0	1	0	0.00205439248679319	0.00410036122229815	0.0579029184682809	0.125696646744957
VH15N14R.1	0	131	0	4.51729190320734	Set 2	2.17545814240127	0	1	0	0.00215222070045001	0.0042951971885982	0.0579839325951533	0.125856189838553
R05D8.7	0	84	0	5.77191116534728	Set 2	2.52904909568857	0	1	0	0.00112502445705341	0.00224752039869058	0.0579989811775122	0.125872529560169
T23F1.5	0	165	0	4.0171855357028	Set 2	2.00618509450685	0	1	0	0.00144296615143807	0.00288177400053728	0.0580793060671993	0.126030512854494
tag-243	1	948	2.99601230761856	12.333653334227	Set 2	1.62596727001225	0.00187265917602996	0.99812734082397	0.000871839581517001	0.0130356094697711	0.0257351166047028	0.0581604862525984	0.126177077728649
dpf-1	12	2633	23.6429471655428	48.6926715426531	Set 2	0.98252985179943	0.00420168067226891	0.995798319327731	0.00697471665213601	0.046370573273332	0.0886146943353898	0.0581619259530697	0.126177077728649
F02C12.2	4	10	9.6153920553913	0.621877850959894	Set 1	2.56768051335872	0.25	0.75	0.001743679163034	0.000146742320485228	0.00346320346320346	0.0581831447660106	0.126206751418963
D1046.2	5	1077	5.97133246428293	17.3062390891904	Set 2	1.31178590223772	0.0050761421319797	0.99492385786802	0.002615518744551	0.0143807474075523	0.0283516960389595	0.0582113969666159	0.126251671767559
bkip-1	4	63	14.2326155136475	3.03735948453698	Set 1	1.81771685434654	0.0517241379310345	0.948275862068966	0.002615518744551	0.00134513793778126	0.0049792531120332	0.0582420721202286	0.126261875870997
B0432.11	1	5	3.31497939740305	0.0853182211755642	Set 1	1.61088179332732	0.2	0.8	0.000871839581517001	9.78282136568186e-05	0.00173611111111111	0.0582613650803294	0.126261875870997
srab-2	2	4	3.04307009255498	0.0850853926678849	Set 1	1.48771898203762	0.2	0.8	0.000871839581517001	9.78282136568186e-05	0.00173611111111111	0.0582613650804092	0.126261875870997
F11A5.5	1	5	2.64996833287842	0.0648163973837714	Set 1	1.31537042660463	0.166666666666667	0.833333333333333	0.000871839581517001	0.000122285267071023	0.00173460537727667	0.0582613650804629	0.126261875870997
ZK930.7	1	5	2.54180636010787	0.0605924611642063	Set 1	1.26098372838081	0.166666666666667	0.833333333333333	0.000871839581517001	0.000122285267071023	0.00173460537727667	0.0582613650802045	0.126261875870997
F41H10.4	12	3424	31.3250673605232	62.3494666439709	Set 2	0.947723842466184	0.00440528634361234	0.995594713656388	0.00959023539668701	0.0608002347877128	0.114601820905843	0.0582601653901881	0.126261875870997
F09B12.3	0	92	0	5.41058806260349	Set 2	2.43578540530814	0	1	0	0.0015897084719233	0.003174370619979	0.0583917311449286	0.126511638080604
Y4C6B.2	0	101	0	5.13793895384884	Set 2	2.36118974903539	0	1	0	0.00188319311289376	0.00375930672525327	0.0583884170012339	0.126511638080604
puf-7	0	377	0	4.91272856834453	Set 2	2.29652453139079	0	1	0	0.0078751711993739	0.0156272749332686	0.0585149484681552	0.12676219162717
F19B10.13	2	16	6.59934127676063	0.566891662639946	Set 1	2.07441659381927	0.117647058823529	0.882352941176471	0.001743679163034	0.00036685580121307	0.00343642611683849	0.058558088662387	0.126839229965365
D1046.4	0	120	0	4.61255694356071	Set 2	2.20556672183657	0	1	0	0.00215222070045001	0.0042951971885982	0.0586107094606846	0.126936781087407
gst-35	0	112	0	4.51575513389999	Set 2	2.17496725832395	0	1	0	0.00129622383095285	0.00258909161964779	0.0587972198585005	0.127324242304531
kin-10	29	5748	52.192977490229	91.6093617916163	Set 2	0.784259244065055	0.00467601870407482	0.995323981295925	0.012205754141238	0.0728820191743299	0.135818786746274	0.0588124504422666	0.127340748130946
Y62H9A.13	10	29	16.2612277950112	2.37672314708462	Set 1	2.26774038670437	0.290322580645161	0.709677419354839	0.00784655623365301	0.000538055175112502	0.0152801358234295	0.0589589861375576	0.127641514808473
K03A11.4	0	136	0	4.42287089351858	Set 2	2.14498312964353	0	1	0	0.00256799060849149	0.00512282584831557	0.058967002656802	0.127642359475801
K02G10.15	0	121	0	4.46046374256452	Set 2	2.15719371111369	0	1	0	0.00151633731168069	0.00302808302808303	0.0590190621344248	0.127738528765533
stn-1	34	2736	93.8180776707899	74.2366489820305	Set 1	0.318430347280566	0.0132178669097539	0.986782133090246	0.025283347863993	0.0529495206417531	0.01736007183478	0.0590395188850434	0.127766282335011
B0513.5	51	6596	154.061336256061	127.445554739808	Set 1	0.262347881616692	0.0097392397109645	0.990260760289036	0.027027027027027	0.0770886323615731	0.0143187066974596	0.0591122506011227	0.127907141345959
nas-11	1	124	0.593491886669163	4.50188750333171	Set 2	1.49833833246402	0.00961538461538462	0.990384615384615	0.000871839581517001	0.00251907650166308	0.00502537080405933	0.0591794042225168	0.128035895614305
C48D1.5	0	236	0	4.53332476746878	Set 2	2.1805695196252	0	1	0	0.00528272353746821	0.0105099260412612	0.0592481584809072	0.128168079164398
F54D10.5	0	309	0	4.1776125045571	Set 2	2.06267868108863	0	1	0	0.00457346898845627	0.00910529519172246	0.0594651962477704	0.128587724754384
F32D8.4	3	1326	12.1283828398302	27.3207284347615	Set 2	1.05730673443379	0.00255754475703325	0.997442455242967	0.001743679163034	0.0190765016630796	0.0374370050395968	0.059463024292742	0.128587724754384
F44B9.5	8	1845	13.6568424253903	32.335663532635	Set 2	1.14155188287819	0.00441696113074205	0.995583038869258	0.004359197907585	0.0275630991978086	0.0536411232746311	0.0594629600974249	0.128587724754384
C01F1.3	2	783	5.80616993748702	17.2689183940787	Set 2	1.34326264693669	0.00378071833648393	0.996219281663516	0.001743679163034	0.0128888671492859	0.025448487336118	0.0594902030591814	0.128625181320439
str-160	2	6	4.00472803256794	0.144220981415371	Set 1	1.80733856603415	0.285714285714286	0.714285714285714	0.001743679163034	0.000122285267071023	0.00346620450606586	0.0596764585629941	0.128979124804101
K09H9.7	0	287	0	4.04418695421561	Set 2	2.01584969152515	0	1	0	0.00442672666797104	0.00881443424480752	0.0596838027205319	0.128979124804101
rft-2	2	821	2.33412328774173	12.7218654294697	Set 2	1.93193087327604	0.0036697247706422	0.996330275229358	0.001743679163034	0.0132801800039131	0.0262109912388676	0.0596847297369757	0.128979124804101
cogc-1	27	2918	97.5069487911279	77.3045706840842	Set 1	0.316408514636212	0.00994809688581315	0.990051903114187	0.020052310374891	0.0559821952651145	0.0132986412257878	0.0596618167636885	0.128979124804101
F35F10.19	0	243	0	4.34348839289555	Set 2	2.11885418221693	0	1	0	0.00516043827039718	0.0102678897296771	0.0597383476998274	0.129078327582237
jkk-1	12	121	29.1649214719378	8.41806797610024	Set 1	1.63073114900365	0.0862068965517241	0.913793103448276	0.00871839581517001	0.00259244766190569	0.0158353127474268	0.0597602026676525	0.129108882412353
C02F5.14	0	149	0	4.05177374803133	Set 2	2.01855361596864	0	1	0	0.00176090784582274	0.003515625	0.0598955996493835	0.129384699449114
lips-1	9	92	18.8532395620085	5.29335547865355	Set 1	1.582911103235	0.0933333333333333	0.906666666666667	0.00610287707061901	0.00166307963216592	0.0114566284779051	0.059911171867466	0.129387581096676
col-44	0	211	0	4.29534514474771	Set 2	2.10277406119142	0	1	0	0.00494032478966934	0.00983207593088343	0.0599201255350622	0.129387581096676
